fecha,A,AA,AAC,AACG,AACI,AACQ,AACT,AADI,AAGR,AAIC,AAL,AAM,AAMC,AAME,AAN,AAOI,AAON,AAP,AAPL,AAQC,GME,AMC,TSLA,RDDT,NVDA,TWTR,NOK,PLTR,MSFT,AMD,BBBY,INTC,NFLX,HOOD,SPCE,SNDL,NIO,RKT,BABA
2024-10-12,0,1,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,68,0,172,5,579,415,143,0,0,22,26,43,0,41,16,63,0,0,8,0,9
2024-10-13,0,1,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,2,44,0,140,0,527,363,143,0,2,27,17,21,0,60,12,56,0,0,10,3,12
2024-10-14,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,91,0,172,3,579,551,461,0,3,86,71,42,0,70,32,93,1,0,23,0,27
2024-10-15,0,1,0,1,0,0,0,0,0,0,2,8,0,0,0,0,0,0,176,0,448,6,353,647,862,0,3,57,53,84,0,85,75,97,1,1,3,0,23
2024-10-16,1,3,0,2,0,0,0,0,0,0,2,10,0,0,0,0,0,1,108,0,330,2,184,751,699,0,7,43,112,70,0,93,35,286,1,0,3,0,10
2024-10-17,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,110,0,308,3,160,650,953,0,2,31,93,70,0,100,483,181,0,0,13,0,19
2024-10-18,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,3,156,0,258,7,302,809,472,0,15,25,80,44,0,131,319,119,0,0,8,1,13
2024-10-19,0,0,0,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,84,0,152,3,247,454,169,0,2,49,40,25,0,41,44,84,2,1,3,0,5
2024-10-20,1,0,0,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,76,0,199,5,305,493,192,0,4,54,82,45,0,85,23,49,1,0,9,1,11
2024-10-21,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,1,121,0,227,3,261,599,966,0,2,42,99,77,0,54,101,65,1,1,7,0,14
2024-10-22,0,0,0,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,93,0,221,1,424,576,642,0,1,28,177,93,0,94,22,63,1,3,5,0,12
2024-10-23,0,0,0,2,0,0,1,0,0,0,7,4,0,0,0,0,0,1,198,0,193,2,1627,663,508,0,2,66,74,62,0,99,32,62,0,1,16,0,9
2024-10-24,0,0,0,2,0,0,0,0,0,0,5,4,0,0,0,0,0,0,123,0,203,4,2012,611,405,0,3,35,112,56,0,84,23,107,3,0,6,0,8
2024-10-25,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,120,0,199,1,1168,587,391,0,2,51,61,68,0,105,12,66,1,1,6,0,3
2024-10-26,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,140,0,268,4,377,529,181,0,4,40,63,40,0,52,27,56,0,2,2,0,5
2024-10-27,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,169,0,203,3,431,430,183,0,0,67,62,44,0,166,23,43,1,2,3,0,4
2024-10-28,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,1,2,0,141,0,365,5,452,694,275,0,2,51,81,163,0,160,14,200,1,3,12,0,6
2024-10-29,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,202,0,446,12,357,1410,418,0,2,48,122,920,0,119,21,279,0,0,4,0,12
2024-10-30,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,250,0,470,10,229,1717,420,0,2,59,650,415,0,169,20,774,0,0,6,0,9
2024-10-31,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,847,0,334,5,189,929,488,0,1,52,461,168,0,891,29,272,0,0,2,0,5
2024-11-01,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,253,0,236,1,114,584,463,0,1,46,124,142,0,407,10,128,0,0,2,0,4
2024-11-02,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,120,0,145,7,70,412,234,0,1,44,39,150,0,203,9,88,0,1,5,0,8
2024-11-03,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,104,0,163,4,74,372,253,0,2,44,50,78,0,288,8,60,0,0,1,0,4
2024-11-04,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,136,0,230,5,160,581,487,0,2,323,97,144,0,267,15,108,0,3,1,1,1
2024-11-05,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,87,0,296,2,269,773,306,0,1,410,66,85,0,92,12,100,0,5,14,0,9
2024-11-06,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,140,0,657,23,886,1263,393,0,2,193,65,120,0,204,11,278,1,0,11,0,17
2024-11-07,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,1,1,118,0,601,8,604,1046,308,0,0,165,60,79,0,155,12,96,2,2,5,0,6
2024-11-08,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,4,2,95,0,540,6,1433,941,379,0,3,128,66,69,0,141,10,88,0,4,13,1,16
2024-11-09,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,83,0,298,6,665,619,170,0,4,105,44,15,0,91,7,43,0,0,2,3,9
2024-11-10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,62,0,281,3,339,529,188,0,8,81,24,41,0,72,17,77,2,0,2,1,6
2024-11-11,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,2,0,0,144,0,595,22,1856,1177,402,0,6,191,68,88,0,74,23,266,4,0,8,6,8
2024-11-12,1,0,0,3,0,0,0,0,0,0,1,10,0,0,0,0,0,0,165,0,641,13,1573,1123,446,0,1,89,73,65,0,54,36,149,2,3,4,24,8
2024-11-13,1,1,0,1,0,0,1,0,0,0,2,17,0,0,0,0,0,5,98,0,443,26,902,965,369,0,2,116,77,135,0,66,40,195,2,0,0,6,25
2024-11-14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,2,0,2,139,0,529,5,1391,875,434,0,1,137,91,113,0,60,41,105,4,0,6,0,60
2024-11-15,0,1,0,2,0,0,0,0,0,0,1,17,0,0,0,0,0,1,71,0,497,7,983,825,491,0,1,321,67,102,0,54,24,102,1,0,6,2,63
2024-11-16,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,47,0,232,8,185,477,183,0,1,91,28,22,0,26,989,39,1,0,2,2,14
2024-11-17,0,0,0,1,0,0,2,0,0,0,3,3,0,0,0,0,0,0,31,0,294,4,207,523,229,0,2,101,26,20,0,21,102,31,0,0,5,0,21
2024-11-18,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,68,0,433,5,914,778,720,0,1,299,49,78,0,121,149,152,3,1,3,0,7
2024-11-19,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0,1,1,98,0,378,5,269,709,896,0,4,150,105,89,0,62,72,98,0,0,10,0,23
2024-11-20,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,74,0,501,10,229,1104,1785,0,1,124,61,71,0,50,59,120,2,1,22,0,14
2024-11-21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,148,0,581,6,277,1305,1452,0,1,80,97,99,0,73,54,196,0,1,18,0,16
2024-11-22,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,148,0,401,10,429,963,683,0,2,80,107,88,0,55,31,157,2,0,4,1,16
2024-11-23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,61,0,217,4,125,504,244,0,0,46,59,63,0,55,17,76,2,0,3,0,6
2024-11-24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,107,0,199,3,95,465,135,0,1,24,38,37,0,138,7,57,0,2,1,0,5
2024-11-25,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,151,0,387,16,419,830,771,0,0,125,75,120,0,124,32,128,1,1,5,2,15
2024-11-26,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,96,0,575,15,415,1026,569,0,1,55,71,142,0,139,23,104,2,2,9,0,12
2024-11-27,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,77,0,483,15,273,890,753,0,0,56,61,150,0,156,23,102,1,0,7,0,12
2024-11-28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,70,0,349,5,121,670,264,0,3,64,68,44,0,101,12,59,0,0,7,0,3
2024-11-29,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,1,88,0,419,11,200,766,601,0,4,49,63,90,0,54,17,146,0,0,2,0,6
2024-11-30,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,0,252,3,197,492,221,0,3,44,28,26,0,49,14,72,2,0,1,1,6
2024-12-01,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,56,0,209,5,134,520,141,0,0,41,26,19,0,40,6,81,1,0,3,0,5
2024-12-02,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,125,0,251,9,424,970,316,0,4,31,67,96,0,398,9,75,1,1,1,0,14
2024-12-03,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,281,0,316,12,436,906,332,0,1,222,78,74,0,188,20,114,4,1,6,0,8
2024-12-04,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,208,0,262,8,314,826,502,0,2,208,56,91,0,117,24,218,1,0,8,0,8
2024-12-05,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,0,0,107,0,609,29,431,1154,354,0,4,175,82,84,0,202,40,324,1,1,6,0,3
2024-12-06,0,0,0,1,0,0,0,0,0,0,2,13,0,0,0,0,0,0,115,0,576,39,517,991,495,0,3,427,62,157,0,152,33,274,3,0,3,6,10
2024-12-07,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,2,60,0,269,8,290,682,183,0,1,263,46,108,0,118,21,249,3,5,2,3,5
2024-12-08,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,6,89,0,256,4,452,614,181,0,3,157,92,58,0,115,24,122,0,0,14,0,2
2024-12-09,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,5,148,0,405,4,773,1102,516,0,2,404,74,339,0,278,28,184,0,1,17,1,57
2024-12-10,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,2,157,0,748,9,677,1101,611,0,3,134,135,341,0,236,19,129,1,1,17,1,12
2024-12-11,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,1,243,0,740,7,1246,1023,453,0,2,182,67,334,0,146,32,132,0,2,4,1,5
2024-12-12,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,175,0,462,2,1290,955,475,0,5,151,73,300,0,180,29,238,1,3,2,0,11
2024-12-13,0,0,0,2,0,0,0,0,0,0,1,8,0,0,0,1,0,0,135,0,446,2,949,829,745,0,6,198,42,479,0,131,15,168,0,1,1,0,1
2024-12-14,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,1,0,0,76,0,214,7,348,568,284,0,1,116,70,255,0,125,6,73,0,1,0,0,4
2024-12-15,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,121,0,251,1,234,483,206,0,2,129,113,93,0,68,9,87,0,0,3,0,10
2024-12-16,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,99,0,316,5,1359,831,843,0,1,311,67,346,0,114,11,196,1,0,5,0,4
2024-12-17,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,169,0,407,8,1685,963,984,0,6,121,76,328,0,91,16,136,0,3,5,0,15
2024-12-18,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,143,0,477,9,1541,1014,818,0,4,123,79,417,0,186,21,195,2,1,5,0,5
2024-12-19,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,133,0,332,4,769,965,435,0,1,140,52,374,0,209,12,130,0,1,3,0,1
2024-12-20,1,0,0,2,0,0,0,2,0,0,0,15,0,0,0,0,0,0,175,0,378,9,774,869,397,0,3,169,56,381,0,143,23,174,1,0,14,0,9
2024-12-21,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,4,107,0,177,11,534,509,178,0,2,100,42,69,0,53,19,118,0,1,2,0,7
2024-12-22,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,80,0,201,4,328,478,144,0,3,84,24,128,0,161,8,77,1,1,2,0,1
2024-12-23,0,0,0,2,0,0,0,0,0,0,1,9,0,0,0,0,0,0,91,0,273,6,475,701,414,0,2,148,80,346,0,169,15,128,2,2,6,0,15
2024-12-24,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,116,0,273,5,475,659,338,0,2,136,42,161,0,140,22,111,1,0,0,0,9
2024-12-25,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,67,0,213,6,252,547,196,0,3,59,41,64,0,110,56,89,0,0,6,0,3
2024-12-26,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,123,0,330,5,627,810,308,0,2,115,34,162,0,94,39,165,0,0,3,0,6
2024-12-27,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,131,0,366,6,561,906,308,0,2,92,78,255,0,65,20,126,1,1,2,1,3
2024-12-28,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,116,0,190,4,267,575,191,0,2,60,41,108,0,159,16,119,1,2,3,0,4
2024-12-29,0,0,0,1,0,0,0,0,0,0,2,13,0,0,0,0,0,1,78,0,211,4,222,628,179,0,3,76,35,81,0,136,10,76,1,2,5,0,14
2024-12-30,1,0,0,2,0,0,0,0,0,0,3,10,0,0,0,0,0,0,147,0,342,9,442,1092,463,0,2,87,67,185,0,94,19,141,0,0,4,0,10
2024-12-31,1,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,117,0,380,9,473,1100,325,0,1,105,50,158,0,158,21,261,3,3,5,0,5
2025-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,0,258,5,336,691,206,0,2,85,49,95,1,94,11,252,2,0,4,3,15
2025-01-02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,216,0,521,7,1726,1227,436,0,1,113,118,190,3,106,43,212,1,1,9,0,8
2025-01-03,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,302,0,470,3,962,1151,525,0,1,109,192,118,2,66,39,202,3,5,4,0,8
2025-01-04,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,291,17,299,846,327,0,3,90,166,79,2,88,44,98,1,1,6,0,8
2025-01-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93,0,279,5,241,766,310,0,0,76,77,105,4,73,21,100,4,2,6,0,10
2025-01-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,143,0,411,8,595,1229,810,0,2,128,100,464,2,206,17,137,1,2,7,3,10
2025-01-07,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,151,0,320,8,611,1312,1731,0,11,153,73,324,0,215,34,149,2,1,3,0,6
2025-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,484,14,345,1117,1001,0,4,108,65,385,3,164,18,156,1,0,4,0,5
2025-01-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,376,5,159,797,372,0,0,43,75,127,1,43,16,73,0,4,5,0,4
2025-01-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108,0,419,10,467,925,588,0,3,52,57,539,1,134,12,106,0,0,14,1,25
2025-01-11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,212,2,109,588,181,0,5,26,30,126,2,58,15,77,0,2,6,2,7
2025-01-12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,268,6,140,604,170,0,4,24,54,93,1,70,12,116,1,0,2,2,2
2025-01-13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,441,13,539,784,481,0,1,54,69,300,4,54,15,94,0,0,8,0,6
2025-01-14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,0,609,4,427,1088,460,0,2,36,79,262,3,75,23,182,1,0,2,0,10
2025-01-15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,0,543,9,440,938,500,0,10,44,91,145,5,73,17,167,0,0,1,0,6
2025-01-16,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,538,0,512,5,445,863,598,0,4,51,55,146,4,69,18,105,3,0,9,0,1
2025-01-17,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,287,0,424,5,544,1037,524,0,0,58,84,145,2,482,45,180,2,0,0,0,12
2025-01-18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87,0,290,5,205,566,258,0,4,59,55,101,1,281,33,80,0,0,1,0,9
2025-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,217,4,150,535,152,0,0,32,27,38,2,86,32,87,0,3,1,1,8
2025-01-20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,173,3,374,528,165,0,0,30,24,64,0,77,34,131,0,0,1,0,14
2025-01-21,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,676,0,331,7,956,1181,590,0,2,89,104,119,1,241,558,170,8,0,2,0,8
2025-01-22,0,12,0,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,418,0,298,4,636,1153,912,0,10,105,208,257,2,356,518,175,3,0,8,1,7
2025-01-23,0,1,0,2,0,0,0,0,0,0,62,0,0,0,0,0,0,0,299,0,514,4,575,1133,475,0,4,72,89,91,3,134,113,135,1,0,2,0,9
2025-01-24,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,264,0,356,5,525,782,898,0,1,109,101,175,2,110,43,134,0,0,0,0,16
2025-01-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,233,3,189,486,333,0,8,32,80,136,2,67,20,50,1,0,2,3,7
2025-01-26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,149,0,148,7,304,528,546,0,5,41,146,93,2,109,19,61,1,0,2,0,12
2025-01-27,0,1,0,12,0,0,0,0,0,0,7,0,0,0,0,0,0,0,731,0,331,1,508,1004,6020,0,13,104,336,487,3,296,39,169,1,2,2,0,69
2025-01-28,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,464,0,337,5,418,1056,3604,0,6,81,209,457,1,425,35,112,1,0,6,0,117
2025-01-29,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,312,0,346,10,2324,1065,2565,0,7,74,713,350,3,202,39,122,0,6,5,2,255
2025-01-30,0,1,0,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,1105,0,487,6,1744,959,2044,0,28,57,629,180,8,773,32,106,1,2,2,0,116
2025-01-31,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,583,0,299,3,1004,823,1776,0,8,130,206,254,5,365,32,118,1,0,6,0,68
2025-02-01,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,136,0,229,5,511,606,611,0,3,62,101,119,0,204,18,51,0,0,2,0,21
2025-02-02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,0,231,10,584,831,563,0,1,77,71,102,1,114,32,60,0,0,6,0,16
2025-02-03,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,213,0,322,5,870,1241,1497,0,7,1060,140,297,6,149,39,221,0,0,3,0,41
2025-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,301,16,959,1111,1162,0,5,1234,156,2043,3,148,31,96,0,0,6,0,26
2025-02-05,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,201,0,341,27,945,1262,1245,0,7,528,155,1345,4,187,58,133,3,0,3,2,52
2025-02-06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,165,0,339,18,1098,1100,1191,0,2,772,205,449,4,118,46,139,1,0,3,0,14
2025-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,283,4,935,1001,983,0,3,1021,148,369,6,83,46,176,1,0,7,2,39
2025-02-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,320,8,616,773,312,0,1,300,86,352,0,118,24,135,0,0,14,0,8
2025-02-09,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,216,11,624,669,328,0,4,194,90,174,6,82,27,95,0,0,5,0,7
2025-02-10,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,117,0,325,5,1030,1093,710,0,52,353,112,201,4,90,33,186,1,1,1,1,44
2025-02-11,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,302,0,333,10,1744,1289,626,0,9,334,98,161,7,337,44,205,8,0,20,1,74
2025-02-12,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,204,0,445,21,1924,2445,469,0,18,408,105,112,1,221,50,649,6,0,8,1,88
2025-02-13,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,193,0,597,10,1158,2583,579,0,2,229,124,267,4,626,37,407,0,0,1,0,69
2025-02-14,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,186,0,590,13,585,1976,744,0,4,217,177,124,4,398,65,206,0,1,5,0,112
2025-02-15,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,78,0,211,11,284,841,217,0,7,143,67,42,0,271,31,108,2,2,4,0,31
2025-02-16,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,188,4,376,602,214,0,4,161,48,51,4,141,24,66,1,0,1,0,44
2025-02-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,454,7,674,804,265,0,9,157,49,78,2,161,25,83,0,0,4,1,45
2025-02-18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,848,15,752,1321,716,0,11,298,98,116,4,527,35,169,1,3,12,0,72
2025-02-19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180,0,836,8,582,1290,623,0,8,998,216,153,7,249,23,111,0,1,11,0,41
2025-02-20,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145,0,641,6,338,1184,508,0,3,959,148,87,4,115,21,170,0,1,4,0,258
2025-02-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,264,0,331,7,593,1137,585,0,4,369,103,78,2,99,28,161,0,0,8,2,118
2025-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,183,6,269,642,211,0,1,140,49,54,0,48,10,70,1,0,0,0,48
2025-02-23,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,116,5,282,628,265,0,10,81,42,46,0,35,32,62,1,0,2,1,26
2025-02-24,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,279,0,230,10,749,973,883,0,9,440,178,104,2,61,39,181,0,0,3,0,98
2025-02-25,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,245,0,564,34,1399,869,1279,0,3,332,142,148,1,64,11,165,1,0,2,1,61
2025-02-26,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,366,15,2226,880,3072,0,0,160,157,181,2,76,39,143,1,1,18,0,43
2025-02-27,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,148,0,357,4,1562,924,1683,0,5,124,132,365,4,95,29,142,1,0,20,8,40
2025-02-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,263,14,1160,863,880,0,5,160,135,304,3,101,10,131,1,0,3,6,14
2025-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,143,13,652,448,217,0,9,51,92,90,2,45,21,41,2,0,4,1,7
2025-03-02,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,146,7,1038,457,184,0,0,94,62,52,2,32,29,87,0,0,7,1,8
2025-03-03,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103,0,224,4,1117,802,1368,0,5,107,78,193,0,158,28,190,0,0,1,0,14
2025-03-04,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,236,6,1453,909,1044,0,4,110,118,193,3,76,40,178,0,0,3,0,15
2025-03-05,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,166,0,192,4,992,765,503,0,14,72,60,122,4,144,16,251,0,0,4,2,71
2025-03-06,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,0,275,14,1121,836,645,0,8,102,71,107,3,91,77,219,2,1,1,0,88
2025-03-07,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,208,0,245,6,1174,1068,581,0,2,97,83,72,2,57,143,198,5,0,6,2,38
2025-03-08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,125,0,516,556,219,0,2,47,46,45,2,35,40,84,0,0,2,1,10
2025-03-09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,117,3,751,455,196,0,2,42,55,25,0,22,29,53,1,0,2,0,27
2025-03-10,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,235,0,269,7,3523,1436,728,0,3,106,83,128,1,62,49,260,1,0,3,9,26
2025-03-11,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,256,0,218,15,5724,1246,614,0,2,99,89,88,6,64,52,154,0,0,10,2,39
2025-03-12,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,295,0,264,7,3581,1025,491,0,5,63,75,111,4,324,32,116,0,0,7,0,13
2025-03-13,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,299,0,272,2,2959,859,592,0,1,68,85,143,1,375,39,169,3,1,2,1,12
2025-03-14,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,188,0,282,7,1741,810,436,0,0,71,46,56,2,73,30,129,3,0,12,1,11
2025-03-15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,123,0,1189,612,145,0,1,35,39,16,2,26,26,56,0,0,1,0,6
2025-03-16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,149,0,100,5,817,477,115,0,4,26,45,18,0,86,28,62,0,0,2,0,5
2025-03-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,164,5,1969,951,482,0,4,65,39,152,1,155,61,156,0,0,8,5,37
2025-03-18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,303,7,3012,1143,636,0,3,62,42,48,7,95,25,144,0,0,38,2,21
2025-03-19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,0,246,2,2743,1042,345,0,5,35,35,46,3,80,41,113,1,2,10,0,12
2025-03-20,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155,0,448,3,3723,856,339,0,2,45,51,52,2,34,41,108,1,0,10,4,15
2025-03-21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,448,8,4421,906,300,0,3,49,67,44,6,40,47,170,2,0,15,0,10
